dynasty,office,count
清,定遠平寇大將軍,3
清,定邊左副將軍,31
清,定陵工程處監修,3
清,定陵總司監督,1
清,宜人,1
清,宣慰使,2
清,宣義大將軍,1
清,宣諭化導使,3
清,實錄館總裁官,1
清,實錄館纂修,1
清,實錄館謄錄官,1
清,寧夏道,18
清,寧遠大將軍,3
清,寨守備,1
清,寨巡檢,8
清,寨遊擊,1
清,寶泉司監督,1
清,寶源局監督,1
清,寺丞,2
清,寺住持,1
清,封朝鮮國王世子副使,1
清,封朝鮮國王世孫副使,1
清,封琉球國正使,2
清,將軍,461
清,將軍中軍副將,2
清,將軍印務,3
清,將軍標中軍副將,5
清,將軍衙門筆帖式,2
清,將軍銜,3
清,專司會試稽查大臣,1
清,專司稽查大臣,2
清,專司訓練禁衛軍大臣,1
清,專操大臣,5
清,專辦京城各旗營巡防事宜,1
清,尉,1
清,少詹,1
清,少詹事,46
清,尚寶司丞,3
清,尚寶司卿,5
清,尚寶司少卿,1
清,尚書,3
清,尚書房行走,4
清,尚書省刑部刑部司員外郎,1
清,尚書省戶部侍郎,1
清,尚膳監太監,1
清,尚茶正侍衛班長,1
清,尚衣監掌印右少監,1
清,局總辦,1
清,履郡王,2
清,屯田司主事,5
清,屯田司員外郎,2
清,屯田司掌印,2
清,屯田司郎中,3
清,屯田水利都司,1
清,屯練總兵,1
清,山西司郎中,1
清,州判,1038
清,州判官,5
清,州同知,136
清,州吏目,581
清,州學正,21
清,州學訓導,1
清,州牧,5
清,州訓導,13
清,巡城大使,1
清,巡城御史,475
清,巡城科道,3
清,巡城給事中,33
清,巡察,1
清,巡役,1
清,巡按,4
清,巡按副使,1
清,巡按御史,72
清,巡按監察御史,1
清,巡捕中營副將,2
清,巡捕中營參將,3
清,巡捕北營參將,10
清,巡捕北營守備,1
清,巡捕北營遊擊,16
清,巡捕南營參將,9
清,巡捕右營參將,11
清,巡捕左營遊擊,10
